id,text,label
13537,13778 16337 15912 14051 2281 27700 4106 16337 8943 10449 10446 8194 26526 10922 25945 ， 29547 929 10630 8147 11100 16456 25643 15912 25203 7469 14668 2322 14232 9090 23904 18740 28503 21473 25597 4873 14547 7341 1004 5697 15758 10504 15469 ， 29842 2124 9023 26096 2281 9963 10893 11371 26313 8808 12790,5-12
13538,7442 9601 19121 5697 4004 22382 14232 17281 13462 14950 26096 2281 5933 10449 8209 25585 11371 ， 14547 15094 13535 4004 22382 14232 3218 16542 17281 561 10204 20089 26856 15469,4-7
13539,29547 9737 14186 ， 8251 8679 233 8251 4198 14547 19057 8842 12766 8224 15469 15014 19052 10647 25131 8327 15014 19052 ， 16614 6180 23635 8147 979 29555 24703 3644 15912 4198 24583 15318 5091 29584 17281 20823 7077,1-4
13540,14501 30096 3844 8194 7230 8808 ， 14501 27013 12196 7493 749 13603 18430 19121 12235 28461 6189 4274 5609 28461 19551 18319 ， 979 17869 13621 19339 30241 979 8194 12742 4018 ， 14501 27454 21473 5609 19897 10647 23503 8456 10449 18679 30241 14477 2166 3240 7800 9601 23052 17281 28461 10639 4274 14950 26336,2-3
13541,648 16856 6762 26307 18947 12196 15912 14051 24583 2106 2617 1053 25945 ， 22208 25130 25819 2281 8194 26437 9601 7230 8808 4054 2281 10723 24073 5697 19121 3011 12672 22410 22160 12248 3292 15419 28461 22197 17281 17861 26564 13489,5-30
13542,2281 29627 17362 24583 15318 1258 12331 1823 9023 19339 28943 10300 ， 4004 22382 14232 17062 14051 8100 29555 14976 29869 22410 22007 17281 3218 27908 7659 1823 21720 19506 19506 4274 25483 19121 30241 16122 10063 5697 4198 14131 17062 9601 24007 9379 929 27151,2-2
13543,6809 14684 29498 13778 17170 14232 9090 4685 9628 1053 104 13839 20923 13778 17170 14232 9090 28648 22737 1317 ， 10647 4159 18970 11568 235 28648 2224 854 ， 22705 30131 4260 11568 14131 19121 17281 235 23926 28648 2224 854,6-34
13544,19636 10645 13178 22191 20458 23404 3240 7800 15475 803 26307 18947 ， 29547 22160 4939 24583 22014 10449 26754 4197 19433 4529 5216 17281 2705 15707 12153 8641 15316 3218 10722 17281 5609 28461 15439 16045 803 23904,2-3
13545,2281 2124 642 28109 27063 9601 ， 13767 11732 11962 11295 26336 17170 25130 17401 8718 6762 14547 5697 4004 22382 14232 10026 104 25504 16051 20097 5602 9810 ， 16190 2797 13535 2281 233 2103 16328 29179 1396 15469,1-9
13546,18496 10893 ， 4198 14131 27013 12196 6636 2337 2281 29000 4873 25483 19121 9963 9023 23598 13783 26363 26108 17281 26096 18754 26564 85 25682 ， 8576 17861 26082 15107 13535 8322 12772 20448 25483 8147 9023 23598 1258 12331 12660 25572,1-10
13547,21092 1396 8251 8251 10260 17281 14501 4529 14547 3262 2124 16157 22737 15469 927 17227 1602 10922 10446 8679 24583 2106 27700 11760 4685 26580 13839,2-25
13548,7424 27700 25585 13355 8194 17799 4873 1258 10449 3144 21874 11160 8194 17799 ， 28705 13712 9866 4873 14489 25483 12153 28682 19121 3011 2199 8194 29956 10658 17281 11583 15707 23532 10722 16572 20097 9601 14477,5-30
13549,9737 9283 233 2103 16328 18371 1396 21473 1396 ， 9601 4004 24058 561 13462 14950 25848 10647 25203 15316 4368 16542 23628 23926 17281 20714 22737 21720 9979,4-7
13550,2797 9601 ， 9601 19121 30096 8100 2281 27700 19956 7342 16337 19319 26823 27067 14547 30208 4275 10037 9428 29584 12248 15469 8209 19339 6635 2990 30241 14547 10284 17062 15469 6353 13091 18754 30100 17062 6653 13995 28018 2990 30241 14547 28503 21473 22542 8513 15469 29640 15318 8137 16182 28025 2990 5697 14547 8100 10152 16456 21618 15469 5379 2187 22986 8750 28018 2990 15766 21871 12640 25169 ， 23052 20097 16328 233 10446 19121 12235 17281 233 15766 8641 4470 7471 23468 25169,4-7
13551,16328 18371 29179 17525 1396 1845 8679 ， 25483 19121 19654 8100 12075 413 6762 14232 25163 3994 13971 19339 8258 16640 2973 26313 4054 22007 8503 30208 28332 17281 3095 10411 19654 ， 1451 24053 16542 15303 25117 1292 28675 28136 20531,6-15
13552,7442 3848 25483 16542 19121 12235 1654 929 7915 25130 28018 24540 21326 21473 8147 22410 17281 25277 7558 ， 979 3696 4018 1065 28874 13535 11707 10874,9-23
13553,29005 8147 24583 2106 8503 4198 19897 2281 2617 1053 9601 12163 28957 21004 4873 ， 9601 19121 19328 19121 26096 2281 26336 11662 28329 20163 4938 21004 21450 29732 26564 12170 12846,5-35
13554,10922 8679 ， 14489 25843 10937 24053 26564 85 17060 21114 4106 14018 26669 14489 25483 1943 10274 ， 8750 18319 13535 14547 20414 26564 29547 10050 21618 ， 3110 14131 8644 25672 17281 9043 9963 24101 1973 15469,1-10
13555,27878 979 25945 4198 14131 27013 12196 8194 19636 9498 26154 749 ， 4198 14131 5609 10658 17281 23415 22480 1292 929 13535 7481 12153 9737 14186 17281,2-2
13556,28705 13712 20565 4054 27151 26526 30241 25427 15465 26564 85 25483 19121 23084 14743 28648 ， 26568 24058 16572 20097 13882 9981 1292 2545 25483 19121 17281 21618 26537 ， 20097 14208 20414 16456 1997 1116,2-6
13557,17018 1396 8251 8679 ， 28332 13462 19121 30249 15465 23904 23084 28461 22197 9043 13470 17281 12553 22812 11760 22737 10935 6762 24300 10037 15305 6762 2281 14489 25843 9531 26694 10300 2106 10039 ， 28332 13462 19121 10647 25585 16542 929 14489 25843 23904 23084 28461 22197 12170 12846,5-35
13558,13607 19492 2124 19121 2281 11160 17281 10449 11497 19121 12235 17861 3644 8100 9043 21105 27321 17281 14547 19339 28543 19551 28461 6189 15469 ， 929 26366 4430 29057 2545 6189 2224 12029 29547 23904 19506 19506 12640 19636 16122 10063 29842 27145 854 19506 19506 220 12567 15316 14626 8576 9007 23926,1-1
13559,233 2103 16328 17525 1396 6872 ， 14489 11259 25483 10636 19121 17281 4529 28648 2224 854 4274 19934 11342 4438 2106 1242 3144 2281 23146 29976 5933 19052 8194 17799 ， 9963 14489 11259 30241 14489 25483 15647 6653 23904 8194 17799 9043 23774 21695 29785 15098 3636 22705 5933 19052 15794 23259,5-30
13560,20447 205 27091 13657 26526 8194 18319 5609 28461 15439 23904 5697 14244 3262 23904 21853 2990 4397 ， 9935 4529 929 14547 16542 24723 6082 15469 2106 25572 1292 929 20448 26437,2-2
13561,12772 10300 ， 13778 8147 28874 26564 85 8766 2124 16157 24199 29003 29732 26564 29832 21326 ， 10059 25203 25483 19121 10647 12567 979 3470 24199 29003 22103 1292 2797 19121 3011 22197 13470 17281 8209 24926 30241 979 3470 17861 8842 2797 19269 2124 19052 26336,1-10
13562,13821 12660 10879 22208 24111 5718 25945 23084 ， 3844 11160 23146 16856 1292 929 8189 15647 6653 23904 27380 28503 9410 28256 648 1242 1317 19551 20866 26336 3844 11160 23146 16856 14547 22007 10300 26307 18947 15469 13535 2281 23347 27235 25483 19121 17281 1826 10039,1-9
13563,29547 2106 10039 29498 14547 3848 19855 19897 29555 929 4685 9601 6653 21209 10063 13839 24965 15428 7558 30249 15465 ， 22736 25483 19121 10449 12590 15469,1-9
13564,20531 8503 1602 28461 26748 5697 13343 1394 26307 18947 2281 19948 15509 24457 22666 17281 1396 11160 396 3144 8194 17799 ， 23052 12772 15303 5111 4054 10941 19121 5602 9810 11100 12567 24583 1451 4321 14684 ， 8327 7269 4054 9601 4004 10941 19121 23904 5609 16598 4438 19948 25672 30241 27653 13516 979 23953 17281 11371 6221 10026 15509,5-30
13565,15991 4054 6837 ， 1258 26568 24058 13535 235 23926 2281 10449 10446 8679 11160 29038 17144 3144 15842 25504 9043 27063,6-13
13566,4471 29498 15912 2166 ！ 2281 4274 28438 13178 13882 26307 18947 17281 25473 20097 8194 17799 9601 ， 4004 22382 14232 26307 18947 13343 1394 11766 4430 25203 5540 8766 21209 10063 14950 26336 29640 13516 28461 8,5-30
13567,11259 28332 2199 16328 8679 16328 1845 4198 15098 3636 1317 ， 7424 25483 19121 19121 13470 17337 17060 21114 4106 17281 4198 4938 28503 23978 12567 9866 ， 17060 21114 4106 21481 7481 16456 2281 16328 8251 27370 16328 17525 4198 4274 17227 7661 3553 23832 19052 8194 1943,5-30
13568,23308 25130 10879 854 8147 10238 19912 2199 17281 104 23084 25945 ， 17062 16648 28461 26564 24426 929 4438 16337 11843 16337 13688 13821 13178 9410 29207 30072 19319 10723 24073 17281 10941 10446 4534 3263 5697 10449 7809 28392 12657 17926,6-29
13569,7442 26307 8750 12369 25130 13343 25284 1826 15465 1292 929 15439 17281 25658 17281 13535 22160 12248 10935 6762 2240 22705 17918 21371 23953 7702 5933 4938,2-14
13570,27427 25682 13535 648 8224 28648 22737 17281 18970 29555 19506 19506 29547 25117 10335 12163 8224 13343 17281 25672 8258 28109 20823 ， 12153 16542 7269 7661 28109 14847 13971 23635 22131 929 8147 14547 28438 13516 11688 15469,2-33
13571,7442 648 8224 8147 22410 19897 7230 25634 1292 12248 ， 12113 1662 8718 26307 18947 1845 8679 17525 4198 20781 13178 648 8224 979 3470 9808 19052 233 2103 16328 1845 1396 25572 4397 17281 648 29640 23349 26526 9601 17281 9023 625 26823 23372,1-1
13572,26772 29179 8679 233 8251 4198 ， 4004 22382 14232 26307 18947 13343 1394 6809 4754 20923 2281 6762 29731 17401 4925 83 8194 26437 25483 19121 26307 18947 19121 12235 28503 21473 9043 13470 12846 8750 27173 16337 27091,5-30
13573,6809 3042 20923 8456 15107 28428 12331 4938 23926 10922 25945 ， 15912 4438 17281 5091 18455 14244 3262 7906 15707 13535 929 4198 14131 27013 12196 979 10937 1602 929 18542 17281 1292 29555 ， 1292 929 25483 8100 17170 10723 25284 13535 2797 5933 19052 27013 19436 15707 24586 17281 25130 2187,2-2
13574,10893 4529 ， 10449 26328 4004 22382 14232 8100 2738 18529 25504 2281 12153 3519 6494 929 23308 25130 10879 16856 7915 17170 10879 17281 16648 12248 9601 24965 23308 25130 10879 30100 17062 9810 18947 12248 19340 ， 25504 10922 16328 1845 274 8100 23904 21473 9023 15584 7659,6-29
13575,4299 3696 29547 2281 11160 27013 28648 2224 9601 2165 2165 13737 26313 27908 8513 ， 20850 23052 5697 15439 15439 11160 1292 929 12163 8224 13343 17281 2617 28776 26096 12006 26366 625 11973,2-2
13576,104 23084 23316 1586 ， 20097 19934 11342 1317 ， 10026 104 9023 13846 17281 23635 22131 14131 18740 9963 13535 20163 26366 15057 14950 9601 19121 5697 4004 22382 14232 17281 10411 6517,2-33
13577,3844 11160 23146 16856 25203 15316 23279 749 5697 24583 1451 16647 13462 9019 8147 25130 26059 ， 10539 11526 9019 8147 1242 12960 20097 25130 26366 5574 7469 3844 11160 23146 16856 23279 749 17281 9043 10026,1-1
13578,1242 19121 1292 929 25483 19121 29003 15098 2046 760 3218 25682 ， 648 8224 3110 25442 5933 3099 19121 22410 22007 27700 17281 27013 18451 803 9680 ， 4274 25483 19121 29956 10658 17281 5602 9810 19897 7481 16456 12006 8644 4990 10639,2-2
13579,29179 10300 15766 2103 625 24053 23532 10941 10446 23904 10647 5933 19052 10063 233 2103 625 26146 17281 17515 14244 8194 1943,5-30
13580,20850 3848 19855 2910 19948 29523 26437 10723 3240 7800 20481 27427 25483 19121 ， 3682 16542 13363 23480 4054 25483 929 648 2545 25986 17281 30327 24007 ， 648 8224 2281 9601 5420 17281 28394 1433 24007 19897 22705 11100 5948 6056,2-3
13581,927 3712 2281 8194 26437 235 23926 28648 22737 14232 28084 16856 17255 10300 1826 26669 ， 9601 8147 20060 18542 12482 8147 10238 20163 929 3328 ， 12790 1053 9043 27063 12657 1938 ， 23052 12772 5574 7469 10723 24073 5697 1602,5-30
13582,9023 23598 27700 17281 20788 27370 15766 2103 2103 30100 17062 6653 13995 29322 1730 25473 20097 929 21618 1053 11444 ， 29547 13712 19433 2124 929 17434 9192 16051 4397 15506 9498 10411 6517 ， 15682 14232 15305 16456 25501 20097 30327 10723 25203 18430 11513 22659 28503 21473,6-15
13583,11160 20097 10636 1396 19551 2166 5834 6516 ， 19121 5609 15439 10452 17790 1292 28525 16542 30096 ， 28648 20097 30208 28332 26564 85 13032 28874 3949 13470 17281 24058 8773 6288 24007 ， 5697 11513 8513 13613 10922 26238 6082 13895 611 17281 8100 9043 6288 24007,1-10
13584,15991 104 23084 ， 16328 16328 4198 17281 19121 8194 26526 24586 23349 23259 8194 26526 25682 ， 23468 8194 26526 24586 22016 16337 12640 2106 10039 ， 929 26366 11513 22659 28503 21473 9283 5111 27322 18371 8679 21534 2103 4198 17281 24058 8223 ， 14547 28705 13712 25572 4397 4054 3110 25284 13489 23349 26526 15469,1-1
13585,8766 104 28874 1317 ， 12163 8224 13343 27322 18581 10449 3144 16572 29000 4054 12029 29547 5697 13343 1394 12960 3099 23516 17281 3099 23516 24586 17281 6030 24808 ， 22705 1826 10039 29547 13712 979 26564 4274 2797 29547 27013 12196 854 24586 26082 15107 1943 3328 12443 21554,1-10
13586,104 23084 28874 21004 4873 ， 17227 26096 3249 5697 12163 26417 23503 1845 4198 5933 19052 4054 8194 1943 ， 9963 16328 17525 14962 233 2103 4198 2281 1602 29538 23832 19052 11259 14489 396 2446 8194 1943 25572 4397 10449 18679,5-30
13587,7360 2166 235 23926 17062 8100 10893 4529 9963 26568 24058 7424 2124 19121 9273 1629 4054 10449 25398 9955 20823 19339 25504 ， 20850 24073 24073 21534 29179 26328 17281 24199 9273 26307 9672 20265 16456 23910 20440 21534 10446 19339 8258 25504 9601 4470,6-15
13588,4198 14131 26568 24058 12960 26669 10449 749 17281 1730 8209 ， 20850 13535 25483 19121 8147 22410 9007 23926 25848 21481 7230 25634,5-24
13589,25483 19121 13470 16157 24583 17256 23904 22382 20458 12163 9410 5015 16856 5489 23372 16328 16328 4198 2106 10039 ， 25483 19121 3240 7800 26823 11295 27700 4397 3262 17281 20163 3918 8100 9043 3844 24586 8194,2-3
13590,11259 19121 4685 9601 17441 4198 104 13839 1317 ， 25483 19121 10449 23926 8644 11259 19121 24053 26669 16328 233 17653 25483 12766 ， 9538 27322 12202 17080 27322 16328 29179 17653 25483 12766 17281 26564 85 ， 1258 1730 11259 19121 26307 18947 28109 2281 10531 21552 8414 19121 11160 2954 16542 6288 24007,2-14
13591,10893 3144 14547 17227 12163 8194 15469 13535 25483 14489 15647 6653 23904 29038 30016 3144 8194 17799 ， 233 2103 16328 17525 1396 29179 8679 16328 233 4198 ， 12163 8224 13343 5697 17227 26096 3249 2281 27700 25585 13355 23832 19052 220 4197 13489 8194 17799,5-30
13592,15991 14501 14547 19121 30100 9023 15469 233 2103 16328 29179 1396 20781 13178 17281 15098 3636 ， 24058 20163 16542 22986 25682 16575 14547 19654 1102 15469 25163 10647 4018 29192 4873 233 2103 233 29179 1396,1-9
13593,19121 30100 9023 24583 17256 23904 648 29065 16337 9410 15305 13554 15043 15305 9428 2106 10039 ， 29547 13712 26096 17572 5046 8414 6516 10723 24073 22705 8073 24569 24540 10723 10026 27308,1-9
13594,14547 10411 6517 28705 13712 17281 979 13535 9601 19121 5697 4004 22382 14232 ， 7442 13535 21092 27013 12196 15469,2-33
13595,235 23926 391 12125 13343 396 26748 9023 22737 13821 10935 29731 18244 9410 28514 23404 10922 22578 25945 29498 14547 28705 21481 4767 28614 ， 28705 19897 25257 21004 26669 26564 85 ， 10539 11526 29547 24965 7390 11497 9805 18785 15469,1-1
13596,13778 27013 12196 28874 26154 749 ， 10647 235 23926 14244 3262 4198 6809 17525 8679 16328 1845 4198 20923 15912 14950 14547 24822 3519 4198 15469 29610 12153 23796 20634 ， 12153 27151 26526 235 8147 14841 22793 23904 6189 12153 28682 929 235 29057 6762 13882 21694 16337 10723 24073 24540 19052 19013 726 17281 11080 19052,6-28
13597,1292 929 23349 26526 17281 2066 15439 15439 28533 27414 16337 18226 ， 25284 12772 20448 4274 5292 9963 23349 26526 23832 19052 12459 3644 11469 15107,1-1
13598,2281 20781 13178 12790 26765 14232 2286 16598 5219 28438 10300 4529 ， 10935 6832 22382 26568 24058 12052 27145 30131 4260 25483 11568 3844 26417 22666 10941 274 5379 854 ， 1826 15465 29547 13712 7424 9043 22792 2281 2545 5368 3844 27013 1823 15707 10127 17281 10658 16240 2705 15707,6-34
13599,10893 4529 ， 4004 26307 18947 12846 8750 29296 12206 15305 9428 16328 8251 4198 9963 23980 1222 ， 10941 19121 396 2446 8194 1943 26096 7154 26366 14547 19129 3682 6636 2337 29956 9601 15469 ， 8194 1943 10723 11688 7481 16456 13535 14547 15506 9498 10723 8147 15469,5-30
13600,9601 19121 10026 104 9023 13846 24583 21092 25483 19121 10026 104 23904 24586 17281 19642 23926 5697 6636 10059 13489 2106 1053 1258 7923 22736 13535 24822 6637 25473 26336,6-32
13601,25585 25157 25756 12163 12660 19121 3011 25368 752 16157 17281 6653 13995 23182 12235 15085 5512 29731 9410 17988 10204 14232 23635 22131 25945 ， 929 6653 13995 17281 16542 9379 24445 21105 5046 5046 4274 929 29640 5379 2187 17281 28614 28491 20097 5602,2-11
13602,27369 458 458 1317 ， 4004 22382 14232 15912 2166 21481 4767 28614 ， 979 20265 25086 4054 20788 27370 15766 2103 2103 12029 16122 10063 4397 24586 19121 ， 2281 27762 25483 29956 10658 22160 26313 7923 11371 17281 22128 9755,1-9
13603,12772 10300 ， 10063 20097 29179 29179 5594 17281 23052 5697 15439 23904 2106 10039 8641 15316 13821 17937 3254 19339 28943 ， 1845 21534 5594 17281 5609 28461 15439 23904 2106 10039 1292 929,2-2
13604,9601 8147 22443 26336 14489 25483 17861 20048 15794 23259 21004 21450 8641 15316 5697 23349 12846,1-9
13605,18244 19121 30241 2124 19121 12153 28682 9925 28018 21440 233 29179 4198 8644 3844 11160 23146 16856 27013 12196 21326 6288 ， 26564 85 3844 11160 23146 16856 2281 17525 14051 11160 17861 27700 803 23832 ， 8322 25284 29547 13712 10647 26823 11295 1292 929 8189 15647 25133 28256 648 1242 26336 14547 22007 10300 26307 18947 15469,1-9
13606,9601 8147 2281 13778 13916 2090 4438 2106 2281 6316 8194 9601 2106 10039 ， 25473 20097 9601 19121 23904 10647 26928 29235 6408 24808 26336 25203 18430 28705 13712 28503 21473 7442 22623 25583 17281 13778 17170 14232 9090 15281 20921,1-9
13607,20850 13535 ， 2281 27013 12196 5602 13846 17281 10300 10658 10647 8503 10449 10446 8679 29956 25682 ， 1258 1390 5609 28461 15439 23904 16328 8679 16328 29179 4198 12153 28503 21473 14976 29869 26336 18319 ， 26564 85 12163 8224 13343 6527 8080 24583 2106 29541 3328 8045 12153 11760 22410 22275 18754 24583 2106 29541 3328,1-10
13608,15912 10723 10300 10658 233 8679 233 1845 4198 ， 29038 30016 3144 14489 25483 15647 6653 23904 8194 17799 5120 10647 2281 1341 8067 21874 11160 23832 19052 ， 15912 10723 4953 9148 12163 10723 6527 26669 10941 15185 12153 17227 26096 3249 30241 12163 8224 13343 26336 28461 8 17281 23355 3940 8565 6152 25716 6637,5-30
13609,4004 8147 26568 15395 3037 1242 274 22241 9043 23904 24586,6-19
13610,4198 4529 ， 24058 20163 27450 8327 21534 14051 19269 10937 24053 642 12489 30241 12520 27063 8414 6516 11342 5697 8251 274 16021 23904 26669 642 14950 16021 25682 ， 2124 16157 233 15766 4198 25986 26154 26154 749 16274 1082 1730 9410 6762 24162 18244 27370 13821 16337 23372,2-25
13611,5346 22542 13114 29525 8100 9043 104 23084 6266 8503 4198 ， 16122 1394 19121 3011 8100 5609 10941 2738 1065 2337 1451 14364 8194 2281 16122 1394 23832 27067,5-22
13612,29940 16337 13343 15912 10300 3240 7800 29344 27067 ， 2281 10922 28018 29038 10449 14051 10449 625 12763 16572 22690 4873 9963 24965 17572 26669 10937 29842,2-3
13613,233 8679 16328 2103 4198 ， 28503 17080 2281 5420 1394 4159 24053 17281 19551 5609 15439 16542 8194 10922 17281 24583 17256 ， 21552 4873 4054 19551 5609 15439 15439 11160 28648 23904 21853 17281 25398 29627,2-6
13614,16328 8679 233 21534 4198 ， 28256 648 1242 19551 19052 20781 13178 26336 14547 22007 10300 26307 18947 15469 25682 ， 21481 25085 16575 4873 25483 19121 19328 19121 8641 15316 ， 29547 3240 7800 4274 10935 6832 22382 929 3328 ， 22705 16614 6180 8100 8147 4274 19551 20866 13462 14950,2-3
13615,11259 19121 22542 8513 9023 22737 854 16784 1053 12567 16328 8679 233 233 4198 929 8146 10674 2106 10039 ， 26568 26564 85 22542 8513 9023 16542 14208 1823 22737 2738 28205 13470 14950 3828 25203 ， 21473 24007 7158 19436 20319 11790,1-9
13616,29547 25945 ， 9601 19121 11371 881 19551 18740 5697 1602 24583 1451 4274 10879 17701 11100 12567 3636 3636 1938 5602 ， 28461 10639 19129 3682 24053 1451 12482 1242 11513 28503 21473 929 3328 13462 14950 ， 6527 15707 24073 13447 24058 8773 13462 14950 4274 28503 21473 13462 14950 10941 10446 1834 9755 10449 22014 15301 ， 6527 19052 14764 13462 21326 18451 30241 6285 14131 8836 19436 17281 28503 21473 19436 8750 25117 18754,8-18
